author,dynasty,content,book,title
岑參,唐代,北風卷地白草折，胡天八月即飛雪。忽如一夜春風來，千樹萬樹梨花開。散入珠簾濕羅幕，狐裘不暖錦衾薄。將軍角弓不得控，都護鐵衣冷難著。(難著一作：猶著)瀚海闌幹百丈冰，愁雲慘澹萬里凝。中軍置酒飲歸客，胡琴琵琶與羌笛。紛紛暮雪下轅門，風掣紅旗凍不翻。輪台東門送君去，去時雪滿天山路。山回路轉不見君，雪上空留馬行處。,唐詩三百首,白雪歌送武判官歸京
岑參,唐代,君不見走馬川行雪海邊，平沙莽莽黃入天。輪台九月風夜吼，一川碎石大如鬥，隨風滿地石亂走。匈奴草黃馬正肥，金山西見煙塵飛，漢家大將西出師。將軍金甲夜不脫，半夜軍行戈相撥，風頭如刀面如割。馬毛帶雪汗氣蒸，五花連錢旋作冰，幕中草檄硯水凝。虜騎聞之應膽懾，料知短兵不敢接，車師西門佇獻捷。,唐詩三百首,走馬川行奉送出師西征 / 走馬川行奉送封大夫出師西征
岑參,唐代,輪台城頭夜吹角，輪台城北旄頭落。羽書昨夜過渠黎，單于已在金山西。戍樓西望煙塵黑，漢軍屯在輪臺北。上將擁旄西出征，平明吹笛大軍行。四邊伐鼓雪海湧，三軍大呼陰山動。虜塞兵氣連雲屯，戰場白骨纏草根。劍河風急雪片闊，沙口石凍馬蹄脫。(雪片闊一作：雲片闊)亞相勤王甘苦辛，誓將報主靜邊塵。古來青史誰不見，今見功名勝古人。,唐詩三百首,輪台歌奉送封大夫出師西征
李白,唐代,棄我去者，昨日之日不可留；亂我心者，今日之日多煩憂。長風萬里送秋雁，對此可以酣高樓。蓬萊文章建安骨，中間小謝又清發。俱懷逸興壯思飛，欲上青天覽明月。(覽通：攬；明月一作：日月)抽刀斷水水更流，舉杯銷愁愁更愁。(銷愁一作消愁）人生在世不稱意，明朝散發弄扁舟。,唐詩三百首,宣州謝脁樓餞別校書叔雲 / 陪侍禦叔華登樓歌
李白,唐代,海客談瀛洲，煙濤微茫信難求；越人語天姥，雲霞明滅或可睹。天姥連天向天橫，勢拔五嶽掩赤城。天臺四萬八千丈，對此欲倒東南傾。(四萬一作：一萬)我欲因之夢吳越，一夜飛度鏡湖月。(度通：渡)湖月照我影，送我至剡溪。謝公宿處今尚在，淥水蕩漾清猿啼。腳著謝公屐，身登青雲梯。半壁見海日，空中聞天雞。千岩萬轉路不定，迷花倚石忽已暝。熊咆龍吟殷岩泉，栗深林兮驚層巔。雲青青兮欲雨，水澹澹兮生煙。列缺霹靂，丘巒崩摧。洞天石扉，訇然中開。青冥浩蕩不見底，日月照耀金銀台。霓為衣兮風為馬，雲之君兮紛紛而來下。虎鼓瑟兮鸞回車，仙之人兮列如麻。忽魂悸以魄動，恍驚起而長嗟。惟覺時之枕席，失向來之煙霞。世間行樂亦如此，古來萬事東流水。別君去兮何時還？且放白鹿青崖間。須行即騎訪名山。安能摧眉折腰事權貴，使我不得開心顏!,唐詩三百首,夢遊天姥吟留別 / 別東魯諸公
李白,唐代,風吹柳花滿店香，吳姬壓酒喚客嘗。(勸客一作：喚客)金陵子弟來相送，欲行不行各盡觴。請君試問東流水，別意與之誰短長。,唐詩三百首,金陵酒肆留別
李商隱,唐代,元和天子神武姿，彼何人哉軒與羲。誓將上雪列聖恥，坐法宮中朝四夷。淮西有賊五十載，封狼生貙貙生羆。不據山河據平地，長戈利矛日可麾。帝得聖相相曰度，賊斫不死神扶持。腰懸相印作都統，陰風慘澹天王旗。愬武古通作牙爪，儀曹外郎載筆隨。行軍司馬智且勇，十四萬眾猶虎貔。入蔡縛賊獻太廟，功無與讓恩不訾。帝曰汝度功第一，汝從事愈宜為辭。愈拜稽首蹈且舞，金石刻畫臣能為。古者世稱大手筆，此事不系于職司。當仁自古有不讓，言訖屢頷天子頤。公退齋戒坐小閣，濡染大筆何淋漓。點竄《堯典》《舜典》字，塗改《清廟》《生民》詩。文成破體書在紙，清晨再拜鋪丹墀。表曰臣愈昧死上，詠神聖功書之碑。碑高三丈字如鬥，負以靈鼇蟠以螭。句奇語重喻者少，讒之天子言其私。長繩百尺拽碑倒，粗砂大石相磨治。公之斯文若元氣，先時已入人肝脾。湯盤孔鼎有述作，今無其器存其辭。嗚呼聖王及聖相，相與烜赫流淳熙。公之斯文不示後，曷與三五相攀追。願書萬本誦萬遍，口角流沫右手胝。傳之七十有二代，以為封禪玉檢明堂基。,唐詩三百首,韓碑
李頎,唐代,蔡女昔造胡笳聲，一彈一十有八拍。胡人落淚沾邊草，漢使斷腸對歸客。古戍蒼蒼烽火寒，大荒沈沈飛雪白。(沈通：沉)先拂商弦後角羽，四郊秋葉驚摵摵。董夫子，通神明，深山竊聽來妖精。言遲更速皆應手，將往復旋如有情。空山百鳥散還合，萬里浮雲陰且晴。嘶酸雛雁失群夜，斷絕胡兒戀母聲。川為靜其波，鳥亦罷其鳴。烏孫部落家鄉遠，邏娑沙塵哀怨生。幽音變調忽飄灑，長風吹林雨墮瓦。迸泉颯颯飛木末，野鹿呦呦走堂下。長安城連東掖垣，鳳凰池對青瑣門。高才脫略名與利，日夕望君抱琴至。,唐詩三百首,聽董大彈胡笳聲兼寄語弄房給事
李頎,唐代,南山截竹為觱篥，此樂本自龜茲出。流傳漢地曲轉奇，涼州胡人為我吹。傍鄰聞者多歎息，遠客思鄉皆淚垂。世人解聽不解賞，長飆風中自來往。枯桑老柏寒颼飀，九雛鳴鳳亂啾啾。龍吟虎嘯一時發，萬籟百泉相與秋。忽然更作漁陽摻，黃雲蕭條白日暗。變調如聞楊柳春，上林繁花照眼新。歲夜高堂列明燭，美酒一杯聲一曲。,唐詩三百首,聽安萬善吹觱篥歌
李頎,唐代,主人有酒歡今夕，請奏鳴琴廣陵客。月照城頭烏半飛，霜淒萬樹風入衣。銅爐華燭燭增輝，初彈淥水後楚妃。一聲已動物皆靜，四座無言星欲稀。清淮奉使千餘裡，敢告雲山從此始。,唐詩三百首,琴歌
李白,唐代,我本楚狂人，鳳歌笑孔丘。手持綠玉杖，朝別黃鶴樓。五嶽尋仙不辭遠，一生好入名山遊。廬山秀出南斗傍，屏風九疊雲錦張。影落明湖青黛光，金闕前開二峰長，銀河倒掛三石樑。香爐瀑布遙相望，回崖遝嶂淩蒼蒼。翠影紅霞映朝日，鳥飛不到吳天長。登高壯觀天地間，大江茫茫去不還。黃雲萬里動風色，白波九道流雪山。好為廬山謠，興因廬山發。閑窺石鏡清我心，謝公行處蒼苔沒。早服還丹無世情，琴心三疊道初成。遙見仙人彩雲裡，手把芙蓉朝玉京。先期汗漫九垓上，願接盧敖遊太清。,唐詩三百首,廬山謠寄盧侍禦虛舟
杜甫,唐代,孔明廟前有老柏，柯如青銅根如石。霜皮溜雨四十圍，黛色參天二千尺。君臣已與時際會，樹木猶為人愛惜。雲來氣接巫峽長，月出寒通雪山白。憶昨路繞錦亭東，先主武侯同閟宮。崔嵬枝幹郊原古，窈窕丹青戶牖空。落落盤踞雖得地，冥冥孤高多烈風。扶持自是神明力，正直原因造化工。大廈如傾要梁棟，萬牛回首丘山重。不露文章世已驚，未辭翦伐誰能送？苦心豈免容螻蟻，香葉終經宿鸞鳳。志士幽人莫怨嗟：古來材大難為用。,唐詩三百首,古柏行
杜甫,唐代,昔有佳人公孫氏，一舞劍器動四方。觀者如山色沮喪，天地為之久低昂。霍如羿射九日落，矯如群帝驂龍翔。來如雷霆收震怒，罷如江海凝清光。絳唇珠袖兩寂寞，晚有弟子傳芬芳。臨潁美人在白帝，妙舞此曲神揚揚。與餘問答既有以，感時撫事增惋傷。先帝侍女八千人，公孫劍器初第一。五十年間似反掌，風塵傾動昏王室。梨園弟子散如煙，女樂餘姿映寒日。金粟堆前木已拱，瞿唐石城草蕭瑟。玳筵急管曲複終，樂極哀來月東出。老夫不知其所往，足繭荒山轉愁疾。,唐詩三百首,觀公孫大娘弟子舞劍器行
李頎,唐代,四月南風大麥黃，棗花未落桐葉長。青山朝別暮還見，嘶馬出門思舊鄉。陳侯立身何坦蕩，虯須虎眉仍大顙。腹中貯書一萬卷，不肯低頭在草莽。東門酤酒飲我曹，心輕萬事如鴻毛。醉臥不知白日暮，有時空望孤雲高。長河浪頭連天黑，津口停舟渡不得。鄭國遊人未及家，洛陽行子空歎息。聞道故林相識多，罷官昨日今如何。,唐詩三百首,送陳章甫
杜甫,唐代,將軍魏武之子孫，於今為庶為清門。英雄割據雖已矣，文采風流今尚存。學書初學衛夫人，但恨無過王右軍。丹青不知老將至，富貴於我如浮雲。開元之中常引見，承恩數上南薰殿。淩煙功臣少顏色，將軍下筆開生面。良相頭上進賢冠，猛將腰間大羽箭。褒公鄂公毛發動，英姿颯爽來酣戰。先帝禦馬五花驄，畫工如山貌不同。是日牽來赤墀下，迥立閶闔生長風。詔謂將軍拂絹素，意匠慘澹經營中。斯須九重真龍出，一洗萬古凡馬空。玉花卻在禦榻上，榻上庭前屹相向。至尊含笑催賜金，圉人太僕皆惆悵。弟子韓幹早入室，亦能畫馬窮殊相。幹惟畫肉不畫骨，忍使驊騮氣凋喪。將軍畫善蓋有神，必逢佳士亦寫真。即今漂泊干戈際，屢貌尋常行路人。途窮反遭俗眼白，世上未有如公貧。但看古來盛名下，終日坎壈纏其身。,唐詩三百首,丹青引贈曹將軍霸 / 丹青引贈曹霸將軍
李頎,唐代,男兒事長征，少小幽燕客。賭勝馬蹄下，由來輕七尺。殺人莫敢前，須如蝟毛磔。黃雲隴底白雲飛，未得報恩不能歸。遼東小婦年十五，慣彈琵琶解歌舞。今為羌笛出塞聲，使我三軍淚如雨。,唐詩三百首,古意
杜甫,唐代,今我不樂思岳陽，身欲奮飛病在床。美人娟娟隔秋水，濯足洞庭望八荒。鴻飛冥冥日月白，青楓葉赤天雨霜。玉京群帝集北斗，或騎麒麟翳鳳凰。芙蓉旌旗煙霧落，影動倒景搖瀟湘。星宮之君醉瓊漿，羽人稀少不在旁。似聞昨者赤松子，恐是漢代韓張良。昔隨劉氏定長安，帷幄未改神慘傷。國家成敗吾豈敢，色難腥腐餐楓香。周南留滯古所惜，南極老人應壽昌。美人胡為隔秋水，焉得置之貢玉堂。,唐詩三百首,寄韓諫議 / 寄韓諫議注
杜甫,唐代,國初已來畫鞍馬，神妙獨數江都王。將軍得名三十載，人間又見真乘黃。曾貌先帝照夜白，龍池十日飛霹靂。內府殷紅瑪瑙盤，婕妤傳詔才人索。盤賜將軍拜舞歸，輕紈細綺相追飛。貴戚權門得筆跡，始覺屏障生光輝。昔日太宗拳毛騧，近時郭家獅子花。今之新圖有二馬，複令識者久歎嗟。此皆騎戰一敵萬，縞素漠漠開風沙。其餘七匹亦殊絕，迥若寒空動煙雪。霜蹄蹴踏長楸間，馬官廝養森成列。可憐九馬爭神駿，顧視清高氣深穩。借問苦心愛者誰，後有韋諷前支遁。憶昔巡幸新豐宮，翠華拂天來向東。騰驤磊落三萬匹，皆與此圖筋骨同。自從獻寶朝河宗，無複射蛟江水中。君不見金粟堆前松柏裡，龍媒去盡鳥呼風。,唐詩三百首,韋諷錄事宅觀曹將軍畫馬圖
孟浩然,唐代,山寺鐘鳴晝已昏，漁梁渡頭爭渡喧。人隨沙岸向江村，餘亦乘舟歸鹿門。鹿門月照開煙樹，忽到龐公棲隱處。岩扉松徑長寂寥，惟有幽人自來去。,唐詩三百首,夜歸鹿門山歌 / 夜歸鹿門歌
柳宗元,唐代,漁翁夜傍西岩宿，曉汲清湘燃楚竹。煙銷日出不見人，欸乃一聲山水綠。回看天際下中流，岩上無心雲相逐。,唐詩三百首,漁翁
陳子昂,唐代,前不見古人，後不見來者。念天地之悠悠，獨愴然而涕下。,唐詩三百首,登幽州台歌
韓愈,唐代,張生手持石鼓文，勸我試作石鼓歌。少陵無人謫仙死，才薄將奈石鼓何。周綱淩遲四海沸，宣王憤起揮天戈。大開明堂受朝賀，諸侯劍佩鳴相磨。蒐于岐陽騁雄俊，萬里禽獸皆遮羅。鐫功勒成告萬世，鑿石作鼓隳嵯峨。從臣才藝鹹第一，揀選撰刻留山阿。雨淋日灸野火燎，鬼物守護煩撝呵。公從何處得紙本，毫髮盡備無差訛。辭嚴義密讀難曉，字體不類隸與蝌。年深豈免有缺畫，快劍斫斷生蛟鼉。鸞翔鳳翥眾仙下，珊瑚碧樹交枝柯。金繩鐵索鎖鈕壯，古鼎躍水龍騰梭。陋儒編詩不收入，二雅褊迫無委蛇。孔子西行不到秦，掎摭星宿遺羲娥。嗟余好古生苦晚，對此涕淚雙滂沱。憶昔初蒙博士征，其年始改稱元和。故人從軍在右輔，為我度量掘臼科。濯冠沐浴告祭酒，如此至寶存豈多。氈包席裹可立致，十鼓只載數駱駝。薦諸太廟比郜鼎，光價豈止百倍過。聖恩若許留太學，諸生講解得切磋。觀經鴻都尚填咽，坐見舉國來奔波。剜苔剔蘚露節角，安置妥帖平不頗。大廈深簷與蓋覆，經歷久遠期無佗。中朝大官老於事，詎肯感激徒媕娿。牧童敲火牛礪角，誰複著手為摩挲。日銷月鑠就埋沒，六年西顧空吟哦。羲之俗書趁姿媚，數紙尚可博白鵝。繼周八代爭戰罷，無人收拾理則那。方今太平日無事，柄任儒術崇丘軻。安能以此尚論列，願借辯口如懸河。石鼓之歌止於此，嗚呼吾意其蹉跎。,唐詩三百首,石鼓歌
韓愈,唐代,山石犖確行徑微，黃昏到寺蝙蝠飛。升堂坐階新雨足，芭蕉葉大梔子肥。僧言古壁佛畫好，以火來照所見稀。鋪床拂席置羹飯，疏糲亦足飽我饑。夜深靜臥百蟲絕，清月出嶺光入扉。天明獨去無道路，出入高下窮煙霏。山紅澗碧紛爛漫，時見松櫪皆十圍。當流赤足踏澗石，水聲激激風吹衣。人生如此自可樂，豈必局束為人鞿？(鞿一作：靰)嗟哉吾黨二三子，安得至老不更歸。,唐詩三百首,山石
韓愈,唐代,五嶽祭秩皆三公，四方環鎮嵩當中。火維地荒足妖怪，天假神柄專其雄。噴雲泄霧藏半腹，雖有絕頂誰能窮？我來正逢秋雨節，陰氣晦昧無清風。潛心默禱若有應，豈非正直能感通！須臾靜掃眾峰出，仰見突兀撐青空。紫蓋連延接天柱，石廩騰擲堆祝融。森然魄動下馬拜，松柏一徑趨靈宮。粉牆丹柱動光彩，鬼物圖畫填青紅。升階傴僂薦脯酒，欲以菲薄明其衷。廟令老人識神意，睢盱偵伺能鞠躬。手持杯珓導我擲，雲此最吉餘難同。竄逐蠻荒幸不死，衣食才足甘長終。侯王將相望久絕，神縱欲福難為功。夜投佛寺上高閣，星月掩映雲曈曨。猿鳴鐘動不知曙，杲杲寒日生於東。,唐詩三百首,謁衡岳廟遂宿嶽寺題門樓
韓愈,唐代,纖雲四卷天無河，清風吹空月舒波。沙平水息聲影絕，一杯相屬君當歌。君歌聲酸辭且苦，不能聽終淚如雨。洞庭連天九疑高，蛟龍出沒猩鼯號。十生九死到官所，幽居默默如藏逃。下床畏蛇食畏藥，海氣濕蟄熏腥臊。昨者州前捶大鼓，嗣皇繼聖登夔皋。赦書一日行萬里，罪從大辟皆除死。遷者追回流者還，滌瑕蕩垢清朝班。州家申名使家抑，坎軻只得移荊蠻。判司卑官不堪說，未免捶楚塵埃間。同時輩流多上道，天路幽險難追攀。君歌且休聽我歌，我歌今與君殊科。一年明月今宵多，人生由命非由他。有酒不飲奈明何。,唐詩三百首,八月十五夜贈張功曹
王之渙,唐代,黃河遠上白雲間，一片孤城萬仞山。羌笛何須怨楊柳，春風不度玉門關。,唐詩三百首,涼州詞二首·其一
王昌齡,唐代,秦時明月漢時關，萬里長征人未還。但使龍城飛將在，不教胡馬度陰山。,唐詩三百首,出塞二首·其一
王昌齡,唐代,蟬鳴空桑林，八月蕭關道。出塞入塞寒，處處黃蘆草。從來幽並客，皆共沙塵老。莫學遊俠兒，矜誇紫騮好。,唐詩三百首,塞上曲·其一
王昌齡,唐代,飲馬渡秋水，水寒風似刀。平沙日未沒，黯黯見臨洮。昔日長城戰，咸言意氣高。黃塵足今古，白骨亂蓬蒿。,唐詩三百首,塞下曲
王維,唐代,渭城朝雨浥輕塵，客舍青青柳色新。(一作：客舍依依楊柳春)勸君更盡一杯酒，西出陽關無故人。,唐詩三百首,渭城曲 / 送元二使安西
王維,唐代,桂魄初生秋露微，輕羅已薄未更衣。銀箏夜久殷勤弄，心怯空房不忍歸。,唐詩三百首,秋夜曲
王維,唐代,少年十五二十時，步行奪得胡馬騎。射殺中山白額虎，肯數鄴下黃須兒！一身轉戰三千里，一劍曾當百萬師。漢兵奮迅如霹靂，虜騎崩騰畏蒺藜。衛青不敗由天幸，李廣無功緣數奇。自從棄置便衰朽，世事蹉跎成白首。昔時飛箭無全目，今日垂楊生左肘。路旁時賣故侯瓜，門前學種先生柳。蒼茫古木連窮巷，寥落寒山對虛牖。誓令疏勒出飛泉，不似潁川空使酒。賀蘭山下陣如雲，羽檄交馳日夕聞。節使三河募年少，詔書五道出將軍。試拂鐵衣如雪色，聊持寶劍動星文。願得燕弓射大將，恥令越甲鳴吾軍。莫嫌舊日雲中守，猶堪一戰取功勳。,唐詩三百首,老將行
王維,唐代,洛陽女兒對門居，才可顏容十五餘。良人玉勒乘驄馬，侍女金盤膾鯉魚。畫閣朱樓盡相望，紅桃綠柳垂簷向。羅帷送上七香車，寶扇迎歸九華帳。狂夫富貴在青春，意氣驕奢劇季倫。自憐碧玉親教舞，不惜珊瑚持與人。春窗曙滅九微火，九微片片飛花瑣。戲罷曾無理曲時，妝成祗是熏香坐。城中相識盡繁華，日夜經過趙李家。誰憐越女顏如玉，貧賤江頭自浣紗。,唐詩三百首,洛陽女兒行
王昌齡,唐代,金井梧桐秋葉黃，珠簾不卷夜來霜。熏籠玉枕無顏色，臥聽南宮清漏長。高殿秋砧響夜闌，霜深猶憶禦衣寒。銀燈青瑣裁縫歇，還向金城明主看。奉帚平明金殿開，暫將團扇共徘徊。玉顏不及寒鴉色，猶帶昭陽日影來。真成薄命久尋思，夢見君王覺後疑。火照西宮知夜飲，分明複道奉恩時。長信宮中秋月明，昭陽殿下擣衣聲。白露堂中細草跡，紅羅帳裡不勝情。,唐詩三百首,長信怨
王維,唐代,漁舟逐水愛山春，兩岸桃花夾古津。坐看紅樹不知遠，行盡青溪不見人。山口潛行始隈隩，山開曠望旋平陸。遙看一處攢雲樹，近入千家散花竹。樵客初傳漢姓名，居人未改秦衣服。居人共住武陵源，還從物外起田園。月明松下房櫳靜，日出雲中雞犬喧。驚聞俗客爭來集，競引還家問都邑。平明閭巷掃花開，薄暮漁樵乘水入。初因避地去人間，及至成仙遂不還。峽裡誰知有人事，世中遙望空雲山。不疑靈境難聞見，塵心未盡思鄉縣。出洞無論隔山水，辭家終擬長遊衍。自謂經過舊不迷，安知峰壑今來變。當時只記入山深，青溪幾度到雲林。春來遍是桃花水，不辨仙源何處尋。,唐詩三百首,桃源行
李白,唐代,名花傾國兩相歡，常得君王帶笑看。解釋春風無限恨，沉香亭北倚欄杆。 ,唐詩三百首,清平調·名花傾國兩相歡
李白,唐代,金樽清酒鬥十千，玉盤珍羞直萬錢。(羞通：饈；直通：值)停杯投箸不能食，拔劍四顧心茫然。欲渡黃河冰塞川，將登太行雪滿山。(雪滿山一作：雪暗天)閑來垂釣碧溪上，忽複乘舟夢日邊。(碧一作：坐)行路難！行路難！多歧路，今安在？長風破浪會有時，直掛雲帆濟滄海。,唐詩三百首,行路難·其一
李白,唐代,大道如青天，我獨不得出。羞逐長安社中兒，赤雞白雉賭梨粟。彈劍作歌奏苦聲，曳裾王門不稱情。淮陰市井笑韓信，漢朝公卿忌賈生。君不見昔時燕家重郭隗，擁篲折節無嫌猜。劇辛樂毅感恩分，輸肝剖膽效英才。昭王白骨縈蔓草，誰人更掃黃金台？行路難，歸去來！,唐詩三百首,行路難·其二
李白,唐代,雲想衣裳花想容，春風拂檻露華濃。若非群玉山頭見，會向瑤台月下逢。,唐詩三百首,清平調·其一
李白,唐代,一枝紅豔露凝香，雲雨巫山枉斷腸。借問漢宮誰得似，可憐飛燕倚新妝。,唐詩三百首,清平調·其二
李白,唐代,君不見，黃河之水天上來，奔流到海不復回。君不見，高堂明鏡悲白髮，朝如青絲暮成雪。人生得意須盡歡，莫使金樽空對月。天生我材必有用，千金散盡還複來。烹羊宰牛且為樂，會須一飲三百杯。岑夫子，丹丘生，將進酒，杯莫停。與君歌一曲，請君為我傾耳聽。(傾耳聽一作：側耳聽)鐘鼓饌玉不足貴，但願長醉不復醒。(不足貴一作：何足貴；不復醒一作：不願醒/不用醒)古來聖賢皆寂寞，惟有飲者留其名。(古來一作：自古；惟通：唯)陳王昔時宴平樂，鬥酒十千恣歡謔。主人何為言少錢，徑須沽取對君酌。五花馬，千金裘，呼兒將出換美酒，與爾同銷萬古愁。,唐詩三百首,將進酒
李白,唐代,玉階生白露，夜久侵羅襪。卻下水晶簾，玲瓏望秋月。(水晶一作水精) ,唐詩三百首,玉階怨
李白,唐代,長相思，在長安。絡緯秋啼金井闌，微霜淒淒簟色寒。孤燈不明思欲絕，卷帷望月空長歎。美人如花隔雲端！上有青冥之長天，下有淥水之波瀾。天長路遠魂飛苦，夢魂不到關山難。長相思，摧心肝！,唐詩三百首,長相思·其一
李白,唐代,有耳莫洗潁川水，有口莫食首陽蕨。含光混世貴無名，何用孤高比雲月？吾觀自古賢達人，功成不退皆殞身。子胥既棄吳江上，屈原終投湘水濱。陸機雄才豈自保？李斯稅駕苦不早。華亭鶴唳詎可聞？上蔡蒼鷹何足道？君不見吳中張翰稱達生，秋風忽憶江東行。且樂生前一杯酒，何須身後千載名？,唐詩三百首,行路難·其三
李白,唐代,日色欲盡花含煙，月明欲素愁不眠。趙瑟初停鳳凰柱，蜀琴欲奏鴛鴦弦。此曲有意無人傳，願隨春風寄燕然。憶君迢迢隔青天，昔日橫波目，今作流淚泉。不信妾斷腸，歸來看取明鏡前。(斷腸一作：腸斷),唐詩三百首,長相思·其二
李白,唐代,妾發初覆額，折花門前劇。郎騎竹馬來，繞床弄青梅。同居長幹裡，兩小無嫌猜，十四為君婦，羞顏未嘗開。低頭向暗壁，千喚不一回。十五始展眉，願同塵與灰。常存抱柱信，豈上望夫台。十六君遠行，瞿塘灩澦堆。五月不可觸，猿聲天上哀。(猿一作：鳴)門前遲行跡，一一生綠苔。苔深不能掃，落葉秋風早。八月蝴蝶黃，雙飛西園草。感此傷妾心，坐愁紅顏老。早晚下三巴，預將書報家。相迎不道遠，直至長風沙。,唐詩三百首,長幹行·其一
李白,唐代,"噫籲嚱，危乎高哉！蜀道之難，難於上青天！蠶叢及魚鳧，開國何茫然！爾來四萬八千歲，不與秦塞通人煙。西當太白有鳥道，可以橫絕峨眉巔。地崩山摧壯士死，然後天梯石棧相鉤連。上有六龍回日之高標，下有沖波逆折之回川。黃鶴之飛尚不得過，猿猱欲度愁攀援。(攀援一作：攀緣)青泥何盤盤，百步九折縈岩巒。捫參曆井仰脅息，以手撫膺坐長歎。問君西遊何時還？畏途巉岩不可攀。但見悲鳥號古木，雄飛雌從繞林間。又聞子規啼夜月，愁空山。蜀道之難,難於上青天，使人聽此凋朱顏！連峰去天不盈尺，枯松倒掛倚絕壁。飛湍瀑流爭喧豗，砯崖轉石萬壑雷。其險也如此，嗟爾遠道之人胡為乎來哉！(也若此一作：也如此)劍閣崢嶸而崔嵬，一夫當關，萬夫莫開。所守或匪親，化為狼與豺。朝避猛虎，夕避長蛇；磨牙吮血，殺人如麻。錦城雖雲樂，不如早還家。蜀道之難,難於上青天，側身西望長諮嗟！",唐詩三百首,蜀道難
李白,唐代,鏡湖三百里，菡萏發荷花。五月西施采，人看隘若耶。回舟不待月，歸去越王家。,唐詩三百首,子夜吳歌·夏歌
李白,唐代,長安一片月，萬戶擣衣聲。秋風吹不盡，總是玉關情。何日平胡虜，良人罷遠征。,唐詩三百首,子夜吳歌·秋歌
李白,唐代,秦地羅敷女，採桑綠水邊。素手青條上，紅妝白日鮮。蠶饑妾欲去，五馬莫留連。,唐詩三百首,子夜吳歌·春歌
李白,唐代,明朝驛使發，一夜絮征袍。素手抽針冷，那堪把剪刀。裁縫寄遠道，幾日到臨洮。,唐詩三百首,子夜吳歌·冬歌
李白,唐代,明月出天山，蒼茫雲海間。長風幾萬里，吹度玉門關。漢下白登道，胡窺青海灣。由來征戰地，不見有人還。戍客望邊邑，思歸多苦顏。(望邊邑一作：望邊色)高樓當此夜，歎息未應閑。,唐詩三百首,關山月
李益,唐代,嫁得瞿塘賈，朝朝誤妾期。早知潮有信，嫁與弄潮兒。,唐詩三百首,江南曲
杜甫,唐代,車轔轔，馬蕭蕭，行人弓箭各在腰。耶娘妻子走相送，塵埃不見咸陽橋。(娘一作：“爺”)牽衣頓足攔道哭，哭聲直上幹雲霄。道旁過者問行人，行人但雲點行頻。或從十五北防河，便至四十西營田。去時裡正與裹頭，歸來頭白還戍邊。邊庭流血成海水，武皇開邊意未已。君不聞漢家山東二百州，千村萬落生荊杞。縱有健婦把鋤犁，禾生隴畝無東西。況複秦兵耐苦戰，被驅不異犬與雞。長者雖有問，役夫敢申恨？且如今年冬，未休關西卒。縣官急索租，租稅從何出？信知生男惡，反是生女好。生女猶得嫁比鄰，生男埋沒隨百草。君不見，青海頭，古來白骨無人收。新鬼煩冤舊鬼哭，天陰雨濕聲啾啾！,唐詩三百首,兵車行
李頎,唐代,白日登山望烽火，黃昏飲馬傍交河。行人刁鬥風沙暗，公主琵琶幽怨多。野雲萬里無城郭，雨雪紛紛連大漠。胡雁哀鳴夜夜飛，胡兒眼淚雙雙落。聞道玉門猶被遮，應將性命逐輕車。年年戰骨埋荒外，空見蒲桃入漢家。,唐詩三百首,古從軍行
杜甫,唐代,長安城頭頭白烏，夜飛延秋門上呼。又向人家啄大屋，屋底達官走避胡。金鞭斷折九馬死，骨肉不得同馳驅。腰下寶玦青珊瑚，可憐王孫泣路隅。問之不肯道姓名，但道困苦乞為奴。已經百日竄荊棘，身上無有完肌膚。高帝子孫盡隆准，龍種自與常人殊。豺狼在邑龍在野，王孫善保千金軀。不敢長語臨交衢，且為王孫立斯須。昨夜東風吹血腥，東來橐駝滿舊都。朔方健兒好身手，昔何勇銳今何愚。竊聞天子已傳位，聖德北服南單于。花門剺面請雪恥，慎勿出口他人狙。哀哉王孫慎勿疏，五陵佳氣無時無。,唐詩三百首,哀王孫
杜甫,唐代,三月三日天氣新，長安水邊多麗人。態濃意遠淑且真，肌理細膩骨肉勻。繡羅衣裳照暮春，蹙金孔雀銀麒麟。頭上何所有？翠微盍葉垂鬢唇。背後何所見？珠壓腰衱穩稱身。就中雲幕椒房親，賜名大國虢與秦。紫駝之峰出翠釜，水精之盤行素鱗。犀箸厭飫久未下，鸞刀縷切空紛綸。黃門飛鞚不動塵，禦廚絡繹送八珍。簫鼓哀吟感鬼神，賓從雜遝實要津。後來鞍馬何逡巡，當軒下馬入錦茵。楊花雪落覆白蘋，青鳥飛去銜紅巾。炙手可熱勢絕倫，慎莫近前丞相嗔！,唐詩三百首,麗人行
杜甫,唐代,少陵野老吞聲哭，春日潛行曲江曲。江頭宮殿鎖千門，細柳新蒲為誰綠？憶昔霓旌下南苑，苑中萬物生顏色。昭陽殿裡第一人，同輦隨君侍君側。輦前才人帶弓箭，白馬嚼齧黃金勒。翻身向天仰射雲，一笑正墜雙飛翼。明眸皓齒今何在？血污遊魂歸不得。清渭東流劍閣深，去住彼此無消息。人生有情淚沾臆，江水江花豈終極！黃昏胡騎塵滿城，欲往城南望城北。,唐詩三百首,哀江頭
,唐代,勸君莫惜金縷衣，勸君惜取少年時。(惜取一作：須取)花開堪折直須折，莫待無花空折枝。(花開一作：有花),唐詩三百首,金縷衣
孟郊,唐代,慈母手中線，遊子身上衣。臨行密密縫，意恐遲遲歸。誰言寸草心，報得三春暉。,唐詩三百首,遊子吟
